budget,popularity,revenue,runtime,title,vote average
14000000,20.792603,22852638,98,A Perfect Getaway,6.2
14000000,6.733485,21409028,103,Our Family Wedding,5.7
0,7.708227,0,96,Dead Man on Campus,5.6
12000000,2.238646,21001563,117,Tea with Mussolini,5.8
0,7.866961,0,92,Thinner,5.5
0,3.876242,0,155,"New York, New York",6.1
0,1.89218,0,115,Crooklyn,6.7
11000000,4.536745,13196245,90,I Think I Love My Wife,5
11000000,11.220643,16951798,91,Jason X,4.5
0,11.706309,0,120,Bobby,6.4
14000000,4.66723,10424470,86,Head Over Heels,5.3
14000000,7.487843,11417362,87,Fun Size,5.5
14000000,13.65494,19777647,112,The Diving Bell and the Butterfly,7.4
26000000,11.942862,14821658,136,Little Children,6.9
14000000,5.833687,5108820,90,Gossip,5.5
14000000,6.370267,0,107,A Walk on the Moon,6.2
0,4.052219,4291965,101,Catch a Fire,6.4
0,3.231848,0,84,Soul Survivors,4.4
14000000,0.900442,2474000,139,Jefferson in Paris,5.2
0,8.387573,0,93,Easy Virtue,6.3
0,0.633004,0,127,Caravans,5.8
0,9.242554,5405500,150,Mr. Turner,6.3
0,1.866443,0,104,Wild Grass,5.8
0,5.930533,0,132,Amen.,7.1
12000000,4.930129,0,117,Reign of Assassins,6.7
0,8.747922,0,113,The Lucky Ones,6.3
14000000,4.898424,46495,149,Margaret,6.1
108,7.410523,0,90,Stan Helsing,4
14000000,24.210698,1755212,89,Flipped,7.4
14000000,44.135568,178043761,134,Brokeback Mountain,7.5
12000000,16.051328,0,97,Clueless,6.9
13500000,9.982885,29027914,107,Far from Heaven,6.9
14000000,16.618874,12314651,93,Hot Tub Time Machine 2,5
13500000,7.261196,7060876,124,Quills,6.8
15000000,32.306455,19422261,110,Seven Psychopaths,6.7
0,4.722403,0,105,The Caveman's Valentine,6
18339750,32.445895,92180910,156,Downfall,7.7
12806000,17.363739,38535221,125,The Sea Inside,7.2
13300000,29.782161,5380251,108,Under the Skin,6
13000000,18.362333,123922370,121,"Good Morning, Vietnam",7.1
13400000,0.680753,16700000,100,The Last Godfather,4.7
13000000,6.735922,98441954,105,Justin Bieber: Never Say Never,4.8
13000000,91.285683,327803731,108,Black Swan,7.3
13000000,105.792936,47542841,200,The Godfather: Part II,8.3
13000000,9.969624,91038276,112,Save the Last Dance,6.3
7000000,17.113408,72500000,99,A Nightmare on Elm Street 4: The Dream Master,5.8
16000000,10.248439,77000000,117,Miracles from Heaven,6.7
13000000,25.316146,73180723,83,"Dude, Where’s My Car?",5.2
13000000,9.499325,44726644,107,Young Guns,6.6
13000000,43.791745,54837234,102,St. Vincent,7.1
12500000,11.828068,49002684,100,About Last Night,6
16000000,54.550275,53478166,97,10 Things I Hate About You,7.3
13000000,13.525704,0,88,The New Guy,5.7
0,12.963328,0,84,National Lampoon's Loaded Weapon 1,5.7
17000000,60.829621,119100758,86,The Shallows,6.2
13000000,73.307513,96060858,113,The Butterfly Effect,7.3
0,7.964289,0,89,Snow Day,4.8
13000000,2.388918,0,117,This Christmas,7.1
12000000,4.580081,36450736,97,Baby Geniuses,3.3
13000000,6.425528,27007143,91,The Big Hit,6.1
12000000,4.63093,0,100,Harriet the Spy,5.7
13000000,16.681567,35763605,84,Child's Play 2,5.8
13200000,24.656068,53830415,83,No Good Deed,5.6
18000000,37.104353,57096190,126,The Mist,6.7
15000000,95.130041,36869414,108,Ex Machina,7.6
13000000,27.546914,22863596,112,Being John Malkovich,7.3
6000000,2.27213,0,90,Two Can Play That Game,6.6
13000000,17.371327,45300000,89,Earth to Echo,5.7
13000000,6.130096,16929123,99,Crazy/Beautiful,6.6
19000000,24.47248,68673228,141,Letters from Iwo Jima,7.2
13000000,6.764437,11130889,104,The Astronaut Farmer,6.2
13000000,1.750054,8026971,84,Woo,5.5
6000000,66.11334,35401758,117,Room,8.1
0,9.066881,0,82,Dirty Work,6.5
13000000,6.170139,7820688,95,Serial Mom,6.4
13000000,4.742537,27500000,94,Dick,5.7
0,1.212956,0,99,Light It Up,6.6
13000000,11.880899,16757163,106,54,5.5
0,10.131123,0,84,Bubble Boy,5.1
13000000,5.831302,0,93,Birthday Girl,6.1
13000000,35.522027,48065672,93,21 & Over,5.7
13000000,10.573191,4857367,120,"Paris, je t'aime",6.8
0,4.898437,0,112,Resurrecting the Champ,5.9
13000000,17.632446,18000000,107,Admission,5.4
0,1.780065,0,112,The Widow of Saint-Pierre,6.7
15000000,26.373864,8459458,96,Chloe,5.9
13000000,1.647335,9789900,91,Faithful,4.8
13000000,12.321302,2636637,125,Find Me Guilty,6.5
13000000,43.444135,33400000,102,The Perks of Being a Wallflower,7.7
3000000,1.279106,1200000,87,Excessive Force,4.5
13000000,3.680896,1151330,110,Infamous,6.4
0,2.996284,0,120,The Claim,5.6
13000000,10.475368,1784763,91,The Vatican Tapes,4.6
14350531,30.952377,3964682,88,Attack the Block,6.3
10000000,4.267466,303877,127,In the Land of Blood and Honey,5.8
13000000,34.532418,68572378,94,The Call,6.6
0,6.116436,0,110,Operation Chromite,5.8
0,1.714972,33082548,90,The Crocodile Hunter: Collision Course,5.3
13000000,19.664699,10652035,98,I Love You Phillip Morris,6.4
12000000,6.537986,55260558,100,Quest for Fire,7.1
12500000,13.349012,23367586,120,Antwone Fisher,6.7
0,6.796079,0,108,The Emperor's Club,6.9
12500000,35.268557,12281551,120,True Romance,7.5
3100000,7.453347,0,111,Womb,5.9
12500000,13.939054,10725228,100,Glengarry Glen Ross,7.5
13000000,11.892615,0,109,The Killer Inside Me,6
0,5.69872,0,118,Cat People,6
12500000,8.780512,27206120,101,Sorority Row,5.4
0,4.021389,0,101,The Prisoner of Zenda,8.4
12000000,15.817096,11293663,106,Lars and the Real Girl,7.1
12500000,34.821223,20416563,94,The Boy in the Striped Pyjamas,7.7
12800000,22.022228,40031879,140,Dancer in the Dark,7.6
0,0.139384,0,132,Oscar and Lucinda,6.2
12500000,2.950618,1227324,99,The Funeral,7.3
15000000,7.497306,5024782,90,Solitary Man,5.8
20000000,26.396191,31327899,105,Machete,6.3
12500000,6.546037,1083683,108,Casino Jack,6
12300000,28.670193,84460846,69,The Land Before Time,7
0,9.572705,15,140,Tae Guk Gi: The Brotherhood of War,7.4
12500000,0.903529,3878993,118,The Perfect Game,6.3
8000000,47.584643,441306145,122,The Exorcist,7.5
7000000,50.152327,470654000,124,Jaws,7.5
11000000,60.767168,235483004,95,American Pie,6.4
12516654,11.103202,8109160,78,Ernest & Celestine,7.6
25000000,15.26213,79817939,94,The Golden Child,5.6
12000000,6.035152,96070507,122,Think Like a Man,6.9
12000000,10.297189,75781642,102,Barbershop,6.2
12000000,22.434102,96800000,113,Star Trek II: The Wrath of Khan,7.3
15000000,41.249004,107217396,86,Ace Ventura: Pet Detective,6.4
12000000,23.161754,79567667,114,WarGames,7
12000000,19.195399,68706993,113,Witness,7
12000000,21.958055,81272766,110,Act of Valor,6.3
12000000,45.477802,114194847,104,Step Up,6.7
12000000,12.60629,0,81,Beavis and Butt-Head Do America,6.5
12000000,40.631671,39673162,154,Jackie Brown,7.3
12000000,26.219598,43493123,107,Harold & Kumar Escape from Guantanamo Bay,6.2
15000000,64.504747,145000000,84,Chronicle,6.6
12000000,3.389249,30400000,132,Yentl,6.2
5000000,14.779537,42365581,116,Time Bandits,6.6
12000000,6.703319,61141030,93,Crossroads,4.7
12000000,49.070321,100000000,88,Project X,6.5
12000000,21.933822,89800000,172,Patton,7.3
12000000,20.624896,52223306,96,One Hour Photo,6.6
12000000,8.083995,40855419,89,Quarantine,5.5
12000000,11.135734,56309766,98,The Eye,5.5
12000000,4.623609,31179516,97,Johnson Family Vacation,4.7
12000000,11.510281,31155435,93,How High,6.3
0,15.085981,27281507,85,The Muppet Christmas Carol,7.2
12000000,18.422327,56298474,123,Frida,7.3
12000000,8.410688,32726956,93,Katy Perry: Part of Me,6.5
12000000,74.358971,307166834,125,The Fault in Our Stars,7.6
12000000,18.422008,22921898,121,Rounders,6.9
0,15.896312,25434291,102,Top Five,6.3
12000000,8.61659,54000000,102,Prophecy,5.4
12000000,6.044161,21133087,99,Stir of Echoes,6.5
12000000,29.019504,100129872,98,Philomena,7.4
0,6.2464,0,118,The Upside of Anger,6.4
0,5.315213,0,125,The Boys from Brazil,6.6
12000000,16.931846,23006849,104,Aquamarine,5.8
12000000,64.610671,85512300,109,Paper Towns,6.1
0,4.480167,51,86,My Baby's Daddy,4.3
12000000,29.223881,17654912,115,Nebraska,7.4
0,7.710797,0,92,Tales from the Crypt: Demon Knight,6.7
12000000,1.081822,17292381,86,Max Keeble's Big Move,5.4
12000000,16.183746,22939027,94,Young Adult,5.6
12000000,47.992817,42931041,88,Crank,6.6
0,1.20245,13960203,93,Def Jam's How to Be a Player,5.3
12000000,0.700792,12902790,100,Living Out Loud,5.3
0,10.409253,21520719,100,Just Wright,6.1
0,14.345428,0,113,Rachel Getting Married,6.1
12000000,6.803763,0,122,The Postman Always Rings Twice,6.4
0,19.944479,31466789,101,Girl with a Pearl Earring,6.4
14000000,26.967494,85000000,149,Das Boot,7.9
12000000,3.444542,0,93,Sorority Boys,4.6
0,74.817641,87100449,123,About Time,7.8
0,21.064082,92863945,119,House of Flying Daggers,7.1
12000000,16.40512,35485056,100,Arbitrage,6.1
12000000,32.940597,32248241,106,Project Almanac,6.4
12000000,13.427427,0,109,Cadillac Records,6.9
0,5.359381,0,81,Screwed,4.9
8000000,8.708229,6739141,95,Fortress,5.7
12000000,4.330428,5542025,86,For Your Consideration,5.9
0,7.594593,0,113,Celebrity,6
12000000,4.770195,6754898,116,Running with Scissors,5.8
12000000,1.623338,4922166,90,From Justin to Kelly,3
12000000,2.993939,4939939,108,Girl 6,5.7
12000000,10.536092,23,119,In the Cut,4.6
12000000,8.290636,3148182,110,Two Lovers,6.6
0,3.603842,0,109,Last Orders,6
11000000,27.65527,88489643,119,The Host,6.7
0,1.379643,0,100,The Pursuit of D.B. Cooper,6.8
12000000,9.164386,0,100,Ravenous,6.9
12000000,9.779444,0,97,Charlie Bartlett,6.5
12400000,32.523573,8371085,142,The Great Beauty,7.3
0,2.24888,0,104,The Dangerous Lives of Altar Boys,6.4
12000000,27.322212,12077441,99,Stoker,6.5
12000000,12.664787,19271312,129,2046,6.9
12000000,3.004432,0,90,Married Life,6.1
12000000,4.795244,0,100,Duma,6.9
12000000,5.841285,1644755,111,Ondine,6.5
12000000,5.327714,15250000,114,Brother,6.8
1200000,3.582733,0,86,Welcome to Collinwood,6.2
0,2.678715,0,107,Critical Care,6.1
8000000,9.728143,0,90,The Life Before Her Eyes,6.1
0,2.303865,0,103,Darling Companion,5.3
12000000,11.237374,0,120,Trade,6.8
0,1.906807,0,140,Fateless,6.5
12000000,2.695896,0,110,Breakfast of Champions,5.2
0,1.416796,0,95,"A Woman, a Gun and a Noodle Shop",4.8
7500000,11.636883,0,95,Cypher,6.7
12000000,4.793348,10652498,132,City of Life and Death,7.6
19000000,0.738652,2570000,89,Legend of a Rabbit,3
12000000,5.158067,11212294,131,Space Battleship Yamato,6.3
20000000,5.727602,17479,113,5 Days of War,5.8
12000000,25.496926,0,99,Triangle,6.9
1200000,0.489271,0,111,10 Days in a Madhouse,4.3
12000000,11.150261,101332962,99,Heaven is for Real,6
10000000,53.595686,83557872,103,Snatch,7.7
0,0.186234,0,89,Dancin' It's On,4.3
11500000,20.747994,57469467,103,Pet Sematary,6.4
0,2.930853,0,134,Madadayo,7.5
11500000,4.75919,0,101,The Cry of the Owl,5.5
0,0.753362,0,130,A Tale of Three Cities,6.3
11000000,45.072136,153083102,106,Gremlins,6.9
11000000,126.393695,775398007,121,Star Wars,8.1
11500000,56.805781,94073028,102,Dirty Grandpa,5.7
11000000,12.854853,111858363,197,Doctor Zhivago,7.4
0,14.637357,0,112,Trash,7.1
0,21.801188,0,116,High School Musical 3: Senior Year,6.2
25000000,31.019381,93617009,116,The Fighter,7.2
11000000,11.227087,72778712,95,Jackass Number Two,6.4
11000000,19.231507,64088552,120,My Cousin Vinny,7.3
11000000,31.162838,78874843,106,If I Stay,7.3
12000000,3.94487,0,96,Drive Hard,3.9
11000000,7.559192,49797148,107,Major League,6.6
0,7.377587,0,101,St. Trinian's,5.6
13000000,38.018085,97837138,81,Phone Booth,6.7
11000000,33.283554,41227069,101,A Walk to Remember,7.5
11000000,15.864928,39363635,122,Dead Man Walking,7.3
10500000,23.449703,75902208,97,Cruel Intentions,6.6
11000000,31.900899,68233629,90,Saw VI,6
11000000,14.282314,31672907,92,History of the World: Part I,6.5
11000000,7.645979,38105395,114,The Secret Life of Bees,7.4
11000000,3.495758,23978402,86,Corky Romano,4.1
12000000,7.558959,37170057,91,Raising Cain,5.9
11,3.375208,11,145,F.I.S.T.,6.4
12000000,4.234269,4884663,100,Invaders from Mars,5.5
11000000,39.337949,62076141,111,Brooklyn,7.2
11000000,29.543331,20000000,184,Barry Lyndon,7.7
24000000,4.12064,14782676,89,Out Cold,5.8
24000000,2.259537,13700000,84,The Ladies Man,5.7
11000000,7.722021,59520298,98,Quartet,6.3
11000000,7.063053,23430766,95,Tomcats,4.9
11000000,16.003958,13110448,100,Frailty,7
11000000,21.204929,61619773,120,Woman in Gold,7.3
0,6.799314,0,118,Kinsey,6.6
11000000,33.758281,0,81,Army of Darkness,7.3
14000000,9.371811,6413915,86,Slackers,5.4
11000000,33.282794,30000000,118,What's Eating Gilbert Grape,7.5
10000000,3.208172,4069090,125,The Visual Bible: The Gospel of John,8.2
11000000,4.131918,0,125,Vera Drake,6.8
0,4.093288,0,91,The Guru,5.1
11000000,1.187671,2832826,113,The Perez Family,6.6
11000000,36.319205,32935319,105,Inside Llewyn Davis,7.2
0,4.146752,16017403,95,O,5.8
11000000,9.705589,2807854,98,Return to the Blue Lagoon,5.1
11000000,1.396985,2200000,124,The Molly Maguires,5.9
0,4.056774,2945242,105,Romance & Cigarettes,6
11000000,5.062687,0,104,Copying Beethoven,6.2
0,3.122152,0,111,Brighton Rock,5.6
10800000,32.943848,113857533,92,Saw V,5.9
0,0.700127,0,116,Machine Gun McCain,7.3
11000000,31.763201,0,97,LOL,5.9
0,8.950864,0,123,Jindabyne,5.7
7400000,3.246903,17000000,193,Kabhi Alvida Naa Kehna,6.1
14000000,4.519523,18535191,97,An Ideal Husband,6.3
0,18.764453,0,98,The Last Days on Mars,5.2
0,6.340135,0,102,Darkness,5.6
10500000,86.201184,68700000,149,2001: A Space Odyssey,7.9
10500000,56.105798,792910554,115,E.T. the Extra-Terrestrial,7.3
10000000,12.792446,17500000,97,In the Land of Women,5.8
0,1.985552,0,97,The Blue Butterfly,6.8
10500000,0.037073,123509,99,There Goes My Baby,8.5
0,0.12082,0,135,Housefull,5.2
11000000,3.646848,0,110,September Dawn,5
12000000,5.759545,9622846,145,For Greater Glory - The True Story of Cristiada,6.4
11000000,25.302978,0,105,The Bélier Family,7
10000000,43.734886,225933435,126,Good Will Hunting,7.9
11000000,10.016909,0,106,Misconduct,5.3
10000000,33.124871,163876815,108,Saw III,6.1
10000000,10.892398,85300000,106,Stripes,6.5
28000000,14.754281,90449929,98,Bring It On,5.8
10000000,53.727146,118587880,105,The Purge: Election Year,6.1
10000000,8.9876,103166989,95,She's All That,5.7
10000000,29.244768,139352633,93,Saw IV,5.9
10000000,14.447723,91196419,101,White Noise,5.6
6000000,5.882208,57231524,110,Madea's Family Reunion,6
13800000,17.3393,52293982,119,The Color of Money,6.7
10000000,19.524972,50100000,178,The Longest Day,7.2
10000000,8.932837,50752337,101,The Mighty Ducks,6.4
10000000,35.695442,183474602,92,The Grudge,5.8
12000000,26.598884,41205099,92,Happy Gilmore,6.5
10000000,23.316208,59217789,90,Jeepers Creepers,6.1
10000000,25.929893,40485039,90,Bill & Ted's Excellent Adventure,6.7
10000000,8.305998,37402877,153,Oliver!,7
10000000,21.258991,136836156,124,The Best Exotic Marigold Hotel,6.9
10000000,5.699058,44460850,83,Recess: School's Out,6.6
12305523,36.582038,36230219,107,Mad Max Beyond Thunderdome,5.9
10000000,34.224204,57500000,90,Commando,6.4
10000000,38.179483,64188367,97,The Boy,5.8
10000000,30.934688,33583175,80,Devil,5.8
20000000,7.499639,33526835,85,Friday After Next,6
10000000,45.946524,104303851,97,Insidious: Chapter 3,6.2
10000000,4.928777,25754284,108,The Last Dragon,6.4
10000000,10.125029,32101000,108,The Lawnmower Man,5.4
9000000,20.452449,32973937,89,Nick and Norah's Infinite Playlist,6.4
10000000,14.543435,30652890,130,Dogma,6.8
10000000,6.015354,0,98,The Banger Sisters,5.5
10000000,12.902975,29450919,101,Twilight Zone: The Movie,6.2
15000000,6.216203,30050028,114,Road House,6.3
10000000,3.290639,29392418,100,A Low Down Dirty Shame,6
8500000,4.844451,34411240,84,Swimfan,5
12000000,9.559737,38368909,103,Employee of the Month,5.3
10000000,11.350382,25605015,100,Can't Hardly Wait,6.1
10000000,13.455373,33697647,91,The Outsiders,6.9
65000000,31.974359,143695338,102,Pete's Dragon,6.2
10000000,16.78512,20766616,103,The Dead Zone,6.9
10000000,26.090495,52882018,97,Sinister 2,5.4
14000000,2.698185,24637469,116,Sparkle,5.8
0,5.904126,0,96,Valentine,5
10000000,22.888173,42333295,98,The Fourth Kind,5.8
10000000,5.025446,0,105,A Prairie Home Companion,6.4
0,2.580808,0,123,Sugar Hill,5.2
0,4.192064,0,107,Invasion U.S.A.,5.3
0,2.596338,0,112,Roll Bounce,6.1
9000000,18.289303,17096053,93,Rushmore,7.5
10000000,26.268209,66821036,100,Skyline,4.7
10000000,17.592299,85978266,122,The Second Best Exotic Marigold Hotel,6.3
0,6.27141,0,101,Kit Kittredge: An American Girl,6.4
0,11.158906,0,100,The Perfect Man,5.5
10000000,3.079862,16153593,129,Mo' Better Blues,6.3
0,8.288813,0,81,Kung Pow: Enter the Fist,6.1
11000000,32.579697,48572000,96,Tremors,6.6
12600000,33.555764,28650575,84,Wrong Turn,6
10000000,2.959547,15795189,99,The Long Riders,6.6
25000000,4.068107,15156200,110,The Corruptor,6
10000000,17.663353,21587700,130,Mud,7
10000000,4.207456,20342161,84,Reno 911!: Miami,5.6
10000000,7.944457,0,92,One Direction: This Is Us,8
10000000,3.352702,0,90,"The Goods: Live Hard, Sell Hard",5.4
0,5.856363,0,76,Hey Arnold! The Movie,5.6
6400000,21.006078,35057696,99,My Week with Marilyn,6.6
10000000,5.647538,17297244,96,The Matador,6.2
10000000,1.000178,0,104,Love Jones,8.1
5000000,27.247013,58978653,108,The Gift,6.7
0,1.83428,0,108,End of the Spear,6.1
10000000,11.592129,0,87,Get Over It,5.5
10000000,18.366362,12827813,89,Office Space,7.4
10000000,6.736274,10571408,98,Drop Dead Gorgeous,6.4
10000000,28.570174,28883511,105,Big Eyes,6.8
30000000,5.671691,9898412,100,Very Bad Things,6.2
0,5.842299,0,89,Sleepover,5.3
10000000,9.525626,8801940,114,Body Double,6.4
10000000,14.038512,6110000,90,MacGruber,5.1
0,9.177896,0,97,Dirty Pretty Things,6.8
6000000,35.350303,32438988,90,Movie 43,4.4
10000000,12.067921,0,95,Over Her Dead Body,5.3
10000000,30.863082,9636289,101,Seeking a Friend for the End of the World,6.3
0,10.254807,6861102,87,Cedar Rapids,5.9
20000000,73.567232,23875127,119,American History X,8.2
0,16.361743,6842058,94,The Collection,5.9
10000000,1.374409,0,74,Teacher's Pet,5.5
18000000,6.18869,9495408,131,The Red Violin,7.3
10000000,15.280261,0,112,The Straight Story,7.7
0,0.753481,0,96,Deuces Wild,5.5
9500000,14.105392,7800000,88,Bad Words,6.4
10000000,14.905357,33000000,100,"Run, Fatboy, Run",6.2
10000000,0.518056,2154696,79,Heartbeeps,3.8
9000000,12.172131,21571189,121,Black or White,6.5
0,3.084874,0,85,On the Line,4.1
10000000,17.078656,7177143,126,Rescue Dawn,6.9
10000000,16.318608,10835752,107,Danny Collins,6.6
10000000,10.409155,4417580,83,"Jeff, Who Lives at Home",6.1
0,5.355763,0,120,I Am Love,6.9
0,4.725357,0,112,Atlas Shrugged Part II,5.4
11500000,4.850402,3275585,100,Romeo Is Bleeding,5.7
10000000,8.902102,3193102,89,The Limey,6.6
6500000,28.223163,98410061,112,Crash,7.2
10000000,3.007816,5164404,140,The House of Mirth,6.4
0,1.610132,0,92,Malone,6.8
0,8.326131,0,120,Peaceful Warrior,7.3
10000000,3.919057,0,97,Bucky Larson: Born to Be a Star,4.4
0,2.23411,0,135,Bamboozled,6.3
10000000,19.865989,40055439,95,The Forest,4.8
14000000,0.310513,439564,118,Sphinx,6
10000000,19.263477,7587485,97,While We're Young,5.8
10000000,4.123533,1759252,98,A Better Life,7
0,6.948401,0,98,Spider,6.4
10000000,3.988432,1631839,101,Gun Shy,5.4
0,5.099923,0,132,Nicholas Nickleby,6.8
20000000,19.494703,1969193,105,The Iceman,6.4
0,3.759988,0,154,Krrish,5.5
10000000,4.176066,0,87,Cecil B. Demented,6.2
10000000,16.436178,3665069,102,Killer Joe,6.5
10000000,14.979375,7022728,96,The Joneses,6.1
0,8.045488,0,104,Owning Mahowny,6.8
0,8.312153,0,93,The Brothers Solomon,4.9
10000000,10.733761,21786738,111,My Blueberry Nights,6
0,0.111313,0,119,Illuminata,6.3
10000000,4.570043,598645,89,Swept Away,4.8
5000000,6.265659,1296184,106,"War, Inc.",5.6
0,17.54768,42776760,113,Shaolin Soccer,6.6
10000000,3.412162,0,93,The Brown Bunny,5.5
0,0.627964,0,105,The Swindle,6.4
0,5.75555,0,103,Rosewater,6.5
0,1.031142,0,100,The Chambermaid on the Titanic,5.3
7700000,7.554799,1072602,123,Coriolanus,5.9
10000000,2.85283,0,111,Imaginary Heroes,6.3
0,1.769593,0,86,High Heels and Low Lifes,6.4
10000000,9.805551,295750,99,World's Greatest Dad,6.5
0,12.898984,0,96,Severance,6.4
10000000,2.803642,0,82,Edmond,6
0,6.085879,42145,110,Welcome to the Rileys,6.4
